file,brightness,mean_red,mean_green,mean_blue
image_35.jpg,118.14195378621419,115.62682342529297,117.88454818725586,120.91448974609375
image_36.jpg,157.3402328491211,160.7727813720703,155.17823028564453,156.06968688964844
image_37.jpg,31.243802388509113,32.35153579711914,30.890396118164062,30.48947525024414
image_38.jpg,143.44759241739908,146.77898788452148,142.29610443115234,141.26768493652344
image_39.jpg,126.13432693481445,133.03539276123047,127.4672737121582,117.90031433105469
image_4.jpg,57.22376378377279,58.20207977294922,29.59613800048828,83.87307357788086
image_40.jpg,24.75292714436849,29.37936782836914,23.500152587890625,21.379261016845703
image_41.jpg,42.16498947143555,45.549400329589844,39.32936096191406,41.616207122802734
image_42.jpg,172.74603652954102,169.24509811401367,170.3724365234375,178.62057495117188
image_43.jpg,47.80210876464844,54.17136001586914,41.02314758300781,48.21181869506836
image_44.jpg,71.62526575724284,68.29938125610352,64.66810607910156,81.90830993652344
image_45.jpg,139.4307975769043,168.38838577270508,138.91308975219727,110.99091720581055
image_46.jpg,172.66230392456055,174.1544075012207,167.6414794921875,176.19102478027344
image_47.jpg,94.12071355183919,105.01572036743164,89.02936935424805,88.31705093383789
image_48.jpg,91.18848419189453,69.17128372192383,90.99427795410156,113.3998908996582
image_49.jpg,69.44273249308269,73.81373596191406,51.68707275390625,82.82738876342773
image_5.jpg,39.53940200805664,40.49109649658203,38.721343994140625,39.405765533447266
image_50.jpg,23.727649688720703,23.727649688720703,23.727649688720703,23.727649688720703
image_51.jpg,68.11364873250325,71.09725189208984,67.7528305053711,65.49086380004883
image_52.jpg,56.98239390055338,58.85419845581055,54.2838020324707,57.809181213378906
image_53.jpg,24.346419016520183,21.925052642822266,24.441741943359375,26.672462463378906
image_54.jpg,98.62151590983073,108.4453239440918,99.96841812133789,87.4508056640625
image_55.jpg,104.16356023152669,92.8237190246582,101.73524475097656,117.93171691894531
image_56.jpg,72.58298619588216,82.92742156982422,65.55909729003906,69.2624397277832
image_57.jpg,84.59839630126953,103.41410827636719,86.07050704956055,64.31057357788086
image_58.jpg,55.17407353719076,60.04111099243164,31.326416015625,74.15469360351562
image_59.jpg,139.54744720458984,130.6611442565918,139.19111251831055,148.7900848388672
image_6.jpg,104.84505716959636,34.70536804199219,115.32318496704102,164.50661849975586
image_60.jpg,25.654029846191406,35.08989715576172,27.75594711303711,14.11624526977539
image_61.jpg,110.40858840942383,112.10807418823242,103.70270538330078,115.41498565673828
image_62.jpg,89.65425364176433,75.48630142211914,90.83539581298828,102.64106369018555
image_63.jpg,190.16701380411783,194.835693359375,190.39766693115234,185.26768112182617
image_64.jpg,68.32520548502605,41.647666931152344,64.9411735534668,98.38677597045898
image_65.jpg,57.79874038696289,52.08224868774414,52.105953216552734,69.2080192565918
image_66.jpg,73.5269266764323,92.35577011108398,55.01206970214844,73.21294021606445
image_67.jpg,43.9897206624349,25.2535400390625,33.39200210571289,73.3236198425293
image_68.jpg,38.799766540527344,33.2492790222168,39.767066955566406,43.38295364379883
image_69.jpg,94.04567209879558,93.25738906860352,93.59779739379883,95.28182983398438
image_7.jpg,21.01636250813802,22.117290496826172,22.281497955322266,18.650299072265625
image_70.jpg,66.615234375,76.244384765625,52.6432991027832,70.9580192565918
image_71.jpg,54.76122538248698,51.92267608642578,52.16864013671875,60.192359924316406
image_72.jpg,33.060211181640625,90.30032730102539,7.481498718261719,1.3988075256347656
image_73.jpg,106.73314412434895,103.06721115112305,99.37771606445312,117.7545051574707
image_74.jpg,107.26274236043294,112.17538833618164,106.89521026611328,102.7176284790039
image_75.jpg,115.08672332763672,131.98807525634766,108.09461975097656,105.17747497558594
image_76.jpg,94.56028620402019,93.72445297241211,93.6554069519043,96.30099868774414
image_77.jpg,105.51584116617839,97.4347152709961,94.53688430786133,124.57592391967773
image_78.jpg,113.34245045979817,130.34352493286133,114.00329971313477,95.68052673339844
image_79.jpg,165.78815333048502,144.48468399047852,167.48730850219727,185.3924674987793
image_8.jpg,110.1454963684082,98.98054885864258,110.76119995117188,120.69474029541016
image_80.jpg,71.77353795369466,98.0321044921875,67.20279693603516,50.08571243286133
image_81.jpg,82.3779182434082,60.26185989379883,95.4208755493164,91.45101928710938
image_82.jpg,34.713549296061196,36.64480209350586,34.13881301879883,33.357032775878906
image_83.jpg,120.59431966145833,162.41862106323242,126.41153717041016,72.95280075073242
image_84.jpg,123.19793192545573,77.10128784179688,112.04096984863281,180.4515380859375
image_85.jpg,72.76766459147136,70.78377914428711,74.01764297485352,73.50157165527344
image_86.jpg,119.37546030680339,123.82565307617188,118.3476676940918,115.95306015014648
image_87.jpg,35.21178181966146,31.897968292236328,34.24155807495117,39.495819091796875
image_88.jpg,89.32378896077473,125.55843734741211,79.65313339233398,62.759796142578125
image_89.jpg,163.65092086791992,159.8346176147461,163.10821914672852,168.00992584228516
image_9.jpg,65.70313008626302,65.55948638916016,65.55107879638672,65.99882507324219
image_90.jpg,82.5430081685384,89.13039779663086,82.45568466186523,76.04294204711914
image_91.jpg,63.76477813720703,71.03207778930664,66.90082550048828,53.36143112182617
image_92.jpg,90.98983510335286,91.38763046264648,87.5155143737793,94.06636047363281
image_93.jpg,107.60074106852214,108.3080825805664,107.8663558959961,106.6277847290039
image_94.jpg,41.47693888346354,43.564613342285156,39.32429885864258,41.54190444946289
image_95.jpg,148.2340291341146,152.19696044921875,147.36950302124023,145.13562393188477
image_96.jpg,86.25054168701172,86.24530792236328,86.25831985473633,86.24799728393555
image_97.jpg,92.63563537597656,96.50470352172852,85.5340576171875,95.86814498901367
image_98.jpg,25.347530364990234,23.935466766357422,25.054039001464844,27.053085327148438
image_99.jpg,142.2595100402832,139.06731033325195,141.76107788085938,145.95014190673828
